timeStamp,elapsed,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
946681333940,756,200,,Thread-Gruppe 1-10,text,true,,9792,263,15,15,null,756,0,0
946681333690,1018,200,,Thread-Gruppe 1-1,text,true,,10461,448,15,15,null,156,0,0
946681333690,156,302,,Thread-Gruppe 1-1,,true,,669,294,15,15,null,156,0,0
946681333846,862,200,,Thread-Gruppe 1-1,text,true,,9792,154,15,15,null,856,0,0
946681333921,788,200,,Thread-Gruppe 1-15,text,true,,10250,402,15,15,null,258,0,0
946681333921,258,302,,Thread-Gruppe 1-15,,true,,1132,252,15,15,null,258,0,0
946681334179,530,200,,Thread-Gruppe 1-15,text,true,,9118,150,15,15,null,530,0,0
946681333920,865,200,,Thread-Gruppe 1-8,text,true,,10250,402,15,15,null,252,0,0
946681333920,252,302,,Thread-Gruppe 1-8,,true,,1132,252,15,15,null,252,0,0
946681334172,613,200,,Thread-Gruppe 1-8,text,true,,9118,150,15,15,null,613,0,0
946681333974,924,200,,Thread-Gruppe 1-13,text,true,,10461,447,15,15,null,151,0,0
946681333974,151,302,,Thread-Gruppe 1-13,,true,,669,293,15,15,null,151,0,0
946681334125,773,200,,Thread-Gruppe 1-13,text,true,,9792,154,15,15,null,773,0,0
946681333940,1086,200,,Thread-Gruppe 1-4,text,true,,123956,176,15,15,null,952,0,0
946681334336,853,200,,Thread-Gruppe 1-9,text,true,,10250,402,15,15,null,449,0,0
946681334336,449,302,,Thread-Gruppe 1-9,,true,,1132,252,15,15,null,449,0,0
946681334785,404,200,,Thread-Gruppe 1-9,text,true,,9118,150,15,15,null,402,0,0
946681334785,404,200,,Thread-Gruppe 1-8,text,true,,9118,150,15,15,null,404,0,0
946681334542,730,200,,Thread-Gruppe 1-5,text,true,,9118,150,15,15,null,730,0,0
946681334353,1022,200,,Thread-Gruppe 1-12,text,true,,10250,402,15,15,null,664,0,0
946681334353,664,302,,Thread-Gruppe 1-12,,true,,1132,252,15,15,null,664,0,0
946681335017,358,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,260,0,0
946681334519,856,200,,Thread-Gruppe 1-7,text,true,,9920,428,15,15,null,381,0,0
946681334519,381,302,,Thread-Gruppe 1-7,,true,,802,278,15,15,null,381,0,0
946681334900,475,200,,Thread-Gruppe 1-7,text,true,,9118,150,15,15,null,475,0,0
946681334377,1101,200,,Thread-Gruppe 1-6,text,true,,10250,402,15,15,null,694,0,0
946681334377,694,302,,Thread-Gruppe 1-6,,true,,1132,252,15,15,null,694,0,0
946681335071,407,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,null,407,0,0
946681334696,784,200,,Thread-Gruppe 1-10,text,true,,10461,448,15,15,null,89,0,0
946681334696,89,302,,Thread-Gruppe 1-10,,true,,669,294,15,15,null,89,0,0
946681334785,695,200,,Thread-Gruppe 1-10,text,true,,9792,154,15,15,null,695,0,0
946681334552,928,200,,Thread-Gruppe 1-14,text,true,,10461,447,15,15,null,147,0,0
946681334552,147,302,,Thread-Gruppe 1-14,,true,,669,293,15,15,null,147,0,0
946681334699,781,200,,Thread-Gruppe 1-14,text,true,,9792,154,15,15,null,781,0,0
946681335189,293,200,,Thread-Gruppe 1-9,text,true,,9118,150,15,15,null,293,0,0
946681334898,674,200,,Thread-Gruppe 1-13,text,true,,10250,402,15,15,null,289,0,0
946681334898,289,302,,Thread-Gruppe 1-13,,true,,1132,252,15,15,null,289,0,0
946681334521,1051,200,,Thread-Gruppe 1-2,text,true,,9922,428,15,15,null,666,0,0
946681334521,666,302,,Thread-Gruppe 1-2,,true,,804,278,15,15,null,666,0,0
946681335187,385,200,,Thread-Gruppe 1-2,text,true,,9118,150,15,15,null,385,0,0
946681335187,385,200,,Thread-Gruppe 1-13,text,true,,9118,150,15,15,null,300,0,0
946681334709,868,200,,Thread-Gruppe 1-15,text,true,,9118,150,15,15,null,867,0,0
946681335375,204,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,204,0,0
946681334366,1215,200,,Thread-Gruppe 1-3,text,true,,10250,402,15,15,null,904,0,0
946681334366,904,302,,Thread-Gruppe 1-3,,true,,1132,252,15,15,null,904,0,0
946681335270,311,200,,Thread-Gruppe 1-3,text,true,,9118,150,15,15,null,308,0,0
946681334360,1223,200,,Thread-Gruppe 1-11,text,true,,10250,402,15,15,null,540,0,0
946681334360,540,302,,Thread-Gruppe 1-11,,true,,1132,252,15,15,null,540,0,0
946681334900,683,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,681,0,0
946681334709,874,200,,Thread-Gruppe 1-1,text,true,,10250,402,15,15,null,563,0,0
946681334709,563,302,,Thread-Gruppe 1-1,,true,,1132,252,15,15,null,563,0,0
946681335272,311,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,309,0,0
946681335272,607,200,,Thread-Gruppe 1-5,text,true,,9922,428,15,15,null,210,0,0
946681335272,210,302,,Thread-Gruppe 1-5,,true,,804,278,15,15,null,210,0,0
946681335482,397,200,,Thread-Gruppe 1-5,text,true,,9118,150,15,15,null,397,0,0
946681335376,519,200,,Thread-Gruppe 1-8,text,true,,9921,428,15,15,null,136,0,0
946681335376,136,302,,Thread-Gruppe 1-8,,true,,803,278,15,15,null,136,0,0
946681335513,382,200,,Thread-Gruppe 1-8,text,true,,9118,150,15,15,null,382,0,0
946681335583,312,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,312,0,0
946681335573,322,200,,Thread-Gruppe 1-13,text,true,,9118,150,15,15,null,322,0,0
946681335478,417,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,null,417,0,0
946681335581,337,200,,Thread-Gruppe 1-3,text,true,,9118,150,15,15,null,337,0,0
946681335375,558,200,,Thread-Gruppe 1-7,text,true,,112658,176,15,15,null,523,0,0
946681335480,505,200,,Thread-Gruppe 1-10,text,true,,10250,402,15,15,null,292,0,0
946681335480,292,302,,Thread-Gruppe 1-10,,true,,1132,252,15,15,null,292,0,0
946681335772,213,200,,Thread-Gruppe 1-10,text,true,,9118,150,15,15,null,213,0,0
946681335583,402,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,398,0,0
946681335577,408,200,,Thread-Gruppe 1-15,text,true,,9922,429,15,15,null,132,0,0
946681335577,132,302,,Thread-Gruppe 1-15,,true,,804,279,15,15,null,132,0,0
946681335709,276,200,,Thread-Gruppe 1-15,text,true,,9118,150,15,15,null,276,0,0
946681335480,505,200,,Thread-Gruppe 1-14,text,true,,10250,402,15,15,null,209,0,0
946681335480,209,302,,Thread-Gruppe 1-14,,true,,1132,252,15,15,null,209,0,0
946681335689,296,200,,Thread-Gruppe 1-14,text,true,,9118,150,15,15,null,296,0,0
946681335027,1181,200,,Thread-Gruppe 1-4,text,true,,110725,164,15,15,null,1161,0,0
946681335787,526,200,,Thread-Gruppe 1-9,text,true,,9920,428,15,15,null,198,0,0
946681335787,198,302,,Thread-Gruppe 1-9,,true,,802,278,15,15,null,198,0,0
946681335985,328,200,,Thread-Gruppe 1-9,text,true,,9118,150,15,15,null,328,0,0
946681336075,400,200,,Thread-Gruppe 1-14,text,true,,9118,150,15,15,null,314,0,0
946681335975,506,200,,Thread-Gruppe 1-12,text,true,,9922,429,15,15,null,220,0,0
946681335975,220,302,,Thread-Gruppe 1-12,,true,,804,279,15,15,null,220,0,0
946681336196,285,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,282,0,0
946681336075,406,200,,Thread-Gruppe 1-10,text,true,,9118,150,15,15,null,406,0,0
946681336181,403,200,,Thread-Gruppe 1-3,text,true,,9922,428,15,15,null,191,0,0
946681336181,191,302,,Thread-Gruppe 1-3,,true,,804,278,15,15,null,191,0,0
946681336372,212,200,,Thread-Gruppe 1-3,text,true,,9118,150,15,15,null,212,0,0
946681336074,595,200,,Thread-Gruppe 1-6,text,true,,9922,428,15,15,null,404,0,0
946681336074,404,302,,Thread-Gruppe 1-6,,true,,804,278,15,15,null,404,0,0
946681336478,191,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,null,191,0,0
946681336182,489,200,,Thread-Gruppe 1-1,text,true,,9922,428,15,15,null,296,0,0
946681336182,296,302,,Thread-Gruppe 1-1,,true,,804,278,15,15,null,296,0,0
946681336478,193,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,193,0,0
946681336173,498,200,,Thread-Gruppe 1-13,text,true,,9922,429,15,15,null,308,0,0
946681336173,308,302,,Thread-Gruppe 1-13,,true,,804,279,15,15,null,308,0,0
946681336481,190,200,,Thread-Gruppe 1-13,text,true,,9118,150,15,15,null,190,0,0
946681336208,467,200,,Thread-Gruppe 1-4,text,true,,9792,263,15,15,null,467,0,0
946681336183,643,200,,Thread-Gruppe 1-11,text,true,,9922,429,15,15,null,382,0,0
946681336183,382,302,,Thread-Gruppe 1-11,,true,,804,279,15,15,null,382,0,0
946681336565,261,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,253,0,0
946681335573,1357,200,,Thread-Gruppe 1-2,text,true,,151559,176,15,15,null,1147,0,0
946681335879,1075,200,,Thread-Gruppe 1-5,text,true,,123956,176,15,15,null,841,0,0
946681336387,583,200,,Thread-Gruppe 1-9,text,true,,151559,176,15,15,null,439,0,0
946681336178,802,200,,Thread-Gruppe 1-15,text,true,,105228,176,15,15,null,544,0,0
946681335975,1083,200,,Thread-Gruppe 1-7,text,true,,99397,164,15,15,null,1030,0,0
946681335976,1083,200,,Thread-Gruppe 1-8,text,true,,151559,176,15,15,null,852,0,0
946681336674,611,200,,Thread-Gruppe 1-6,text,true,,123956,176,15,15,null,567,0,0
946681336675,815,200,,Thread-Gruppe 1-10,text,true,,9922,429,15,15,null,305,0,0
946681336675,305,302,,Thread-Gruppe 1-10,,true,,804,279,15,15,null,305,0,0
946681336980,510,200,,Thread-Gruppe 1-10,text,true,,9118,150,15,15,null,402,0,0
946681337058,434,200,,Thread-Gruppe 1-7,text,true,,9792,263,15,15,null,434,0,0
946681336773,762,200,,Thread-Gruppe 1-13,text,true,,105228,176,15,15,null,645,0,0
946681336682,856,200,,Thread-Gruppe 1-14,text,true,,9921,429,15,15,null,515,0,0
946681336682,515,302,,Thread-Gruppe 1-14,,true,,803,279,15,15,null,515,0,0
946681337197,341,200,,Thread-Gruppe 1-14,text,true,,9118,150,15,15,null,339,0,0
946681336575,1088,200,,Thread-Gruppe 1-12,text,true,,151559,176,15,15,null,960,0,0
946681336781,923,200,,Thread-Gruppe 1-3,text,true,,112658,176,15,15,null,711,0,0
946681336826,923,200,,Thread-Gruppe 1-11,text,true,,97994,176,15,15,null,717,0,0
946681336783,976,200,,Thread-Gruppe 1-1,text,true,,97994,176,15,15,null,880,0,0
946681336806,1068,200,,Thread-Gruppe 1-4,text,true,,10461,448,15,15,null,391,0,0
946681336806,391,302,,Thread-Gruppe 1-4,,true,,669,294,15,15,null,391,0,0
946681337197,677,200,,Thread-Gruppe 1-4,text,true,,9792,154,15,15,null,675,0,0
946681337658,256,200,,Thread-Gruppe 1-7,text,true,,10461,448,15,15,null,108,0,0
946681337658,108,302,,Thread-Gruppe 1-7,,true,,669,294,15,15,null,108,0,0
946681337766,148,200,,Thread-Gruppe 1-7,text,true,,9792,154,15,15,null,148,0,0
946681337874,490,200,,Thread-Gruppe 1-4,text,true,,10250,402,15,15,null,95,0,0
946681337874,95,302,,Thread-Gruppe 1-4,,true,,1132,252,15,15,null,95,0,0
946681337969,395,200,,Thread-Gruppe 1-4,text,true,,9118,150,15,15,null,395,0,0
946681337758,639,200,,Thread-Gruppe 1-1,text,true,,92780,163,15,15,null,535,0,0
946681336980,1419,200,,Thread-Gruppe 1-15,text,true,,89084,164,15,15,null,1314,0,0
946681336954,1762,200,,Thread-Gruppe 1-5,text,true,,110134,164,15,15,null,1525,0,0
946681337534,1236,200,,Thread-Gruppe 1-13,text,true,,91250,164,15,15,null,1228,0,0
946681336931,1901,200,,Thread-Gruppe 1-2,text,true,,139690,164,15,15,null,1787,0,0
946681337704,1185,200,,Thread-Gruppe 1-3,text,true,,97461,164,15,15,null,1127,0,0
946681337749,1141,200,,Thread-Gruppe 1-11,text,true,,92635,162,15,15,null,1084,0,0
946681337663,1304,200,,Thread-Gruppe 1-12,text,true,,141473,164,15,15,null,1288,0,0
946681338398,571,200,,Thread-Gruppe 1-15,text,true,,9792,263,15,15,null,571,0,0
946681338398,571,200,,Thread-Gruppe 1-1,text,true,,9792,262,15,15,null,571,0,0
946681338483,488,200,,Thread-Gruppe 1-4,text,true,,9118,150,15,15,null,488,0,0
946681337538,1467,200,,Thread-Gruppe 1-14,text,true,,151559,176,15,15,null,1179,0,0
946681337489,1524,200,,Thread-Gruppe 1-10,text,true,,105228,176,15,15,null,1279,0,0
946681338715,308,200,,Thread-Gruppe 1-5,text,true,,9792,263,15,15,null,307,0,0
946681337286,1747,200,,Thread-Gruppe 1-6,text,true,,109090,164,15,15,null,1559,0,0
946681338266,789,200,,Thread-Gruppe 1-7,text,true,,10250,402,15,15,null,589,0,0
946681338266,589,302,,Thread-Gruppe 1-7,,true,,1132,252,15,15,null,589,0,0
946681338855,200,200,,Thread-Gruppe 1-7,text,true,,9118,150,15,15,null,198,0,0
946681338770,283,200,,Thread-Gruppe 1-13,text,true,,9792,263,15,15,null,283,0,0
946681336990,2062,200,,Thread-Gruppe 1-9,text,true,,144413,164,15,15,null,1909,0,0
946681337059,2003,200,,Thread-Gruppe 1-8,text,true,,142471,164,15,15,null,1698,0,0
946681338832,238,200,,Thread-Gruppe 1-2,text,true,,9792,263,15,15,null,238,0,0
946681338890,188,200,,Thread-Gruppe 1-11,text,true,,9792,261,15,15,null,188,0,0
946681338889,290,200,,Thread-Gruppe 1-3,text,true,,9792,263,15,15,null,290,0,0
946681339060,208,200,,Thread-Gruppe 1-7,text,true,,9118,150,15,15,null,208,0,0
946681339032,238,200,,Thread-Gruppe 1-6,text,true,,9792,263,15,15,null,238,0,0
946681339060,220,200,,Thread-Gruppe 1-9,text,true,,9792,263,15,15,null,220,0,0
946681338967,402,200,,Thread-Gruppe 1-12,text,true,,9792,263,15,15,null,402,0,0
946681339061,310,200,,Thread-Gruppe 1-8,text,true,,9792,263,15,15,null,310,0,0
946681338998,373,200,,Thread-Gruppe 1-1,text,true,,10461,447,15,15,null,82,0,0
946681338998,82,302,,Thread-Gruppe 1-1,,true,,669,293,15,15,null,82,0,0
946681339080,291,200,,Thread-Gruppe 1-1,text,true,,9792,154,15,15,null,291,0,0
946681339073,439,200,,Thread-Gruppe 1-4,text,true,,9922,428,15,15,null,199,0,0
946681339073,199,302,,Thread-Gruppe 1-4,,true,,804,278,15,15,null,199,0,0
946681339273,239,200,,Thread-Gruppe 1-4,text,true,,9118,150,15,15,null,239,0,0
946681338999,513,200,,Thread-Gruppe 1-15,text,true,,10461,448,15,15,null,79,0,0
946681338999,79,302,,Thread-Gruppe 1-15,,true,,669,294,15,15,null,79,0,0
946681339078,434,200,,Thread-Gruppe 1-15,text,true,,9792,154,15,15,null,434,0,0
946681339309,375,200,,Thread-Gruppe 1-5,text,true,,10461,448,15,15,null,60,0,0
946681339309,60,302,,Thread-Gruppe 1-5,,true,,669,294,15,15,null,60,0,0
946681339369,315,200,,Thread-Gruppe 1-5,text,true,,9792,154,15,15,null,314,0,0
946681339006,828,200,,Thread-Gruppe 1-14,text,true,,143794,164,15,15,null,678,0,0
946681339368,519,200,,Thread-Gruppe 1-13,text,true,,10461,448,15,15,null,144,0,0
946681339368,144,302,,Thread-Gruppe 1-13,,true,,669,294,15,15,null,144,0,0
946681339512,375,200,,Thread-Gruppe 1-13,text,true,,9792,154,15,15,null,375,0,0
946681339014,873,200,,Thread-Gruppe 1-10,text,true,,93020,164,15,15,null,668,0,0
946681339486,591,200,,Thread-Gruppe 1-3,text,true,,10461,448,15,15,null,86,0,0
946681339486,86,302,,Thread-Gruppe 1-3,,true,,669,294,15,15,null,86,0,0
946681339572,505,200,,Thread-Gruppe 1-3,text,true,,9792,154,15,15,null,505,0,0
946681339597,598,200,,Thread-Gruppe 1-1,text,true,,10250,402,15,15,null,293,0,0
946681339597,293,302,,Thread-Gruppe 1-1,,true,,1132,252,15,15,null,293,0,0
946681339890,305,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,305,0,0
946681339969,415,200,,Thread-Gruppe 1-13,text,true,,10250,402,15,15,null,108,0,0
946681339912,472,200,,Thread-Gruppe 1-5,text,true,,10250,402,15,15,null,268,0,0
946681339969,108,302,,Thread-Gruppe 1-13,,true,,1132,252,15,15,null,108,0,0
946681340078,306,200,,Thread-Gruppe 1-13,text,true,,9118,150,15,15,null,306,0,0
946681339912,268,302,,Thread-Gruppe 1-5,,true,,1132,252,15,15,null,268,0,0
946681340180,204,200,,Thread-Gruppe 1-5,text,true,,9118,150,15,15,null,204,0,0
946681339598,786,200,,Thread-Gruppe 1-15,text,true,,10250,402,15,15,null,479,0,0
946681339598,479,302,,Thread-Gruppe 1-15,,true,,1132,252,15,15,null,479,0,0
946681340078,306,200,,Thread-Gruppe 1-15,text,true,,9118,150,15,15,null,306,0,0
946681339661,723,200,,Thread-Gruppe 1-7,text,true,,9922,428,15,15,null,226,0,0
946681339661,226,302,,Thread-Gruppe 1-7,,true,,804,278,15,15,null,226,0,0
946681339887,497,200,,Thread-Gruppe 1-7,text,true,,9118,150,15,15,null,497,0,0
946681340197,373,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,297,0,0
946681340097,490,200,,Thread-Gruppe 1-3,text,true,,10250,402,15,15,null,274,0,0
946681340097,274,302,,Thread-Gruppe 1-3,,true,,1132,252,15,15,null,274,0,0
946681340371,216,200,,Thread-Gruppe 1-3,text,true,,9118,150,15,15,null,216,0,0
946681340384,203,200,,Thread-Gruppe 1-15,text,true,,9118,150,15,15,null,203,0,0
946681340512,77,200,,Thread-Gruppe 1-5,text,true,,9118,150,15,15,null,77,0,0
946681339662,939,200,,Thread-Gruppe 1-8,text,true,,10461,448,15,15,null,117,0,0
946681339662,117,302,,Thread-Gruppe 1-8,,true,,669,294,15,15,null,117,0,0
946681339779,822,200,,Thread-Gruppe 1-8,text,true,,9792,154,15,15,null,822,0,0
946681339632,971,200,,Thread-Gruppe 1-6,text,true,,10461,448,15,15,null,57,0,0
946681339632,57,302,,Thread-Gruppe 1-6,,true,,669,294,15,15,null,57,0,0
946681339689,914,200,,Thread-Gruppe 1-6,text,true,,9792,154,15,15,null,914,0,0
946681339566,1041,200,,Thread-Gruppe 1-12,text,true,,10461,448,15,15,null,123,0,0
946681339566,123,302,,Thread-Gruppe 1-12,,true,,669,294,15,15,null,123,0,0
946681339689,918,200,,Thread-Gruppe 1-12,text,true,,9792,154,15,15,null,918,0,0
946681339489,1120,200,,Thread-Gruppe 1-11,text,true,,10461,446,15,15,null,83,0,0
946681339489,83,302,,Thread-Gruppe 1-11,,true,,669,292,15,15,null,83,0,0
946681339572,1037,200,,Thread-Gruppe 1-11,text,true,,9792,154,15,15,null,1037,0,0
946681339661,949,200,,Thread-Gruppe 1-9,text,true,,10461,448,15,15,null,149,0,0
946681339661,149,302,,Thread-Gruppe 1-9,,true,,669,294,15,15,null,149,0,0
946681339810,800,200,,Thread-Gruppe 1-9,text,true,,9792,154,15,15,null,800,0,0
946681339887,794,200,,Thread-Gruppe 1-10,text,true,,9792,263,15,15,null,718,0,0
946681339834,848,200,,Thread-Gruppe 1-14,text,true,,9792,263,15,15,null,848,0,0
946681339425,1257,200,,Thread-Gruppe 1-2,text,true,,10461,448,15,15,null,139,0,0
946681339425,139,302,,Thread-Gruppe 1-2,,true,,669,294,15,15,null,139,0,0
946681339564,1118,200,,Thread-Gruppe 1-2,text,true,,9792,154,15,15,null,1117,0,0
946681339679,1122,200,,Thread-Gruppe 1-4,text,true,,151559,176,15,15,null,924,0,0
946681340571,338,200,,Thread-Gruppe 1-13,text,true,,9118,150,15,15,null,338,0,0
946681340610,344,200,,Thread-Gruppe 1-9,text,true,,10250,402,15,15,null,91,0,0
946681340610,91,302,,Thread-Gruppe 1-9,,true,,1132,252,15,15,null,91,0,0
946681340701,253,200,,Thread-Gruppe 1-9,text,true,,9118,150,15,15,null,253,0,0
946681340385,572,200,,Thread-Gruppe 1-7,text,true,,105228,176,15,15,null,524,0,0
946681340607,352,200,,Thread-Gruppe 1-12,text,true,,10250,402,15,15,null,92,0,0
946681340607,92,302,,Thread-Gruppe 1-12,,true,,1132,252,15,15,null,92,0,0
946681340699,260,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,258,0,0
946681340686,273,200,,Thread-Gruppe 1-3,text,true,,9118,150,15,15,null,273,0,0
946681340601,382,200,,Thread-Gruppe 1-8,text,true,,10250,402,15,15,null,198,0,0
946681340601,198,302,,Thread-Gruppe 1-8,,true,,1132,252,15,15,null,198,0,0
946681340799,184,200,,Thread-Gruppe 1-8,text,true,,9118,150,15,15,null,184,0,0
946681340610,376,200,,Thread-Gruppe 1-11,text,true,,10250,402,15,15,null,89,0,0
946681340610,89,302,,Thread-Gruppe 1-11,,true,,1132,252,15,15,null,89,0,0
946681340699,287,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,284,0,0
946681340603,383,200,,Thread-Gruppe 1-6,text,true,,10250,402,15,15,null,261,0,0
946681340603,261,302,,Thread-Gruppe 1-6,,true,,1132,252,15,15,null,261,0,0
946681340864,122,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,null,122,0,0
946681340682,387,200,,Thread-Gruppe 1-2,text,true,,10250,402,15,15,null,227,0,0
946681340682,227,302,,Thread-Gruppe 1-2,,true,,1132,252,15,15,null,227,0,0
946681340909,160,200,,Thread-Gruppe 1-2,text,true,,9118,150,15,15,null,160,0,0
946681340682,389,200,,Thread-Gruppe 1-14,text,true,,10461,448,15,15,null,227,0,0
946681340682,227,302,,Thread-Gruppe 1-14,,true,,669,294,15,15,null,227,0,0
946681340909,162,200,,Thread-Gruppe 1-14,text,true,,9792,154,15,15,null,162,0,0
946681340797,288,200,,Thread-Gruppe 1-1,text,true,,9922,428,15,15,null,169,0,0
946681340797,169,302,,Thread-Gruppe 1-1,,true,,804,278,15,15,null,169,0,0
946681340966,119,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,119,0,0
946681340681,485,200,,Thread-Gruppe 1-10,text,true,,10461,448,15,15,null,186,0,0
946681340681,186,302,,Thread-Gruppe 1-10,,true,,669,294,15,15,null,186,0,0
946681340867,299,200,,Thread-Gruppe 1-10,text,true,,9792,154,15,15,null,297,0,0
946681341202,89,200,,Thread-Gruppe 1-8,text,true,,9118,150,15,15,null,88,0,0
946681341203,171,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,null,169,0,0
946681341210,164,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,164,0,0
946681340983,391,200,,Thread-Gruppe 1-15,text,true,,9922,429,15,15,null,183,0,0
946681340983,183,302,,Thread-Gruppe 1-15,,true,,804,279,15,15,null,183,0,0
946681341166,208,200,,Thread-Gruppe 1-15,text,true,,9118,150,15,15,null,208,0,0
946681341210,168,200,,Thread-Gruppe 1-9,text,true,,9118,150,15,15,null,168,0,0
946681341207,178,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,178,0,0
946681341111,472,200,,Thread-Gruppe 1-5,text,true,,9920,428,15,15,null,263,0,0
946681341111,263,302,,Thread-Gruppe 1-5,,true,,802,278,15,15,null,263,0,0
946681341374,209,200,,Thread-Gruppe 1-5,text,true,,9118,150,15,15,null,208,0,0
946681341168,414,200,,Thread-Gruppe 1-13,text,true,,9920,429,15,15,null,210,0,0
946681341168,210,302,,Thread-Gruppe 1-13,,true,,802,279,15,15,null,210,0,0
946681341378,204,200,,Thread-Gruppe 1-13,text,true,,9118,150,15,15,null,204,0,0
946681341281,420,200,,Thread-Gruppe 1-2,text,true,,9118,150,15,15,null,420,0,0
946681340802,913,200,,Thread-Gruppe 1-4,text,true,,138348,164,15,15,null,675,0,0
946681341286,566,200,,Thread-Gruppe 1-3,text,true,,9922,428,15,15,null,187,0,0
946681340985,867,200,,Thread-Gruppe 1-7,text,true,,93806,164,15,15,null,846,0,0
946681341286,187,302,,Thread-Gruppe 1-3,,true,,804,278,15,15,null,187,0,0
946681341473,379,200,,Thread-Gruppe 1-3,text,true,,9118,150,15,15,null,364,0,0
946681341282,572,200,,Thread-Gruppe 1-14,text,true,,10250,402,15,15,null,187,0,0
946681341282,187,302,,Thread-Gruppe 1-14,,true,,1132,252,15,15,null,187,0,0
946681341469,385,200,,Thread-Gruppe 1-14,text,true,,9118,150,15,15,null,385,0,0
946681341281,575,200,,Thread-Gruppe 1-10,text,true,,10250,402,15,15,null,301,0,0
946681341281,301,302,,Thread-Gruppe 1-10,,true,,1132,252,15,15,null,301,0,0
946681341583,273,200,,Thread-Gruppe 1-10,text,true,,9118,150,15,15,null,273,0,0
946681341396,512,200,,Thread-Gruppe 1-1,text,true,,97994,176,15,15,null,458,0,0
946681341715,274,200,,Thread-Gruppe 1-4,text,true,,9792,263,15,15,null,269,0,0
946681341882,199,200,,Thread-Gruppe 1-14,text,true,,9118,150,15,15,null,199,0,0
946681341804,356,200,,Thread-Gruppe 1-6,text,true,,9921,428,15,15,null,117,0,0
946681341804,117,302,,Thread-Gruppe 1-6,,true,,803,278,15,15,null,117,0,0
946681341921,239,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,null,239,0,0
946681341583,606,200,,Thread-Gruppe 1-15,text,true,,123956,176,15,15,null,406,0,0
946681341710,479,200,,Thread-Gruppe 1-5,text,true,,112658,176,15,15,null,371,0,0
946681341881,309,200,,Thread-Gruppe 1-10,text,true,,9118,150,15,15,null,309,0,0
946681341810,393,200,,Thread-Gruppe 1-11,text,true,,9921,429,15,15,null,168,0,0
946681341810,168,302,,Thread-Gruppe 1-11,,true,,803,279,15,15,null,168,0,0
946681341978,225,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,212,0,0
946681341802,409,200,,Thread-Gruppe 1-8,text,true,,9922,428,15,15,null,176,0,0
946681341802,176,302,,Thread-Gruppe 1-8,,true,,804,278,15,15,null,176,0,0
946681341978,233,200,,Thread-Gruppe 1-8,text,true,,9118,150,15,15,null,227,0,0
946681341810,408,200,,Thread-Gruppe 1-9,text,true,,9921,428,15,15,null,174,0,0
946681341810,174,302,,Thread-Gruppe 1-9,,true,,803,278,15,15,null,174,0,0
946681341852,366,200,,Thread-Gruppe 1-7,text,true,,9792,263,15,15,null,366,0,0
946681341984,234,200,,Thread-Gruppe 1-9,text,true,,9118,150,15,15,null,232,0,0
946681341885,403,200,,Thread-Gruppe 1-3,text,true,,97994,176,15,15,null,318,0,0
946681341882,520,200,,Thread-Gruppe 1-2,text,true,,9921,428,15,15,null,210,0,0
946681341882,210,302,,Thread-Gruppe 1-2,,true,,803,278,15,15,null,210,0,0
946681342092,310,200,,Thread-Gruppe 1-2,text,true,,9118,150,15,15,null,308,0,0
946681341807,596,200,,Thread-Gruppe 1-12,text,true,,9921,429,15,15,null,280,0,0
946681341807,280,302,,Thread-Gruppe 1-12,,true,,803,279,15,15,null,280,0,0
946681342087,316,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,316,0,0
946681341769,728,200,,Thread-Gruppe 1-13,text,true,,112658,176,15,15,null,521,0,0
946681342453,771,200,,Thread-Gruppe 1-7,text,true,,10461,448,15,15,null,44,0,0
946681342453,44,302,,Thread-Gruppe 1-7,,true,,669,294,15,15,null,44,0,0
946681342497,727,200,,Thread-Gruppe 1-7,text,true,,9792,154,15,15,null,727,0,0
946681342480,773,200,,Thread-Gruppe 1-10,text,true,,9921,429,15,15,null,304,0,0
