timeStamp,elapsed,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
946681246817,4878,200,,Thread-Gruppe 1-25,text,true,,126270,164,30,30,null,1325,0,0
946681251216,478,200,,Thread-Gruppe 1-14,text,true,,9792,263,30,30,null,478,0,0
946681249596,2099,200,,Thread-Gruppe 1-1,text,true,,108766,164,30,30,null,1629,0,0
946681250230,1488,200,,Thread-Gruppe 1-9,text,true,,10461,448,30,30,null,979,0,0
946681251242,476,200,,Thread-Gruppe 1-15,text,true,,9792,263,30,30,null,476,0,0
946681250230,979,302,,Thread-Gruppe 1-9,,true,,669,294,30,30,null,979,0,0
946681251209,509,200,,Thread-Gruppe 1-9,text,true,,9792,154,30,30,null,509,0,0
946681249236,2525,200,,Thread-Gruppe 1-12,text,true,,107712,162,30,30,null,1705,0,0
946681248761,3000,200,,Thread-Gruppe 1-21,text,true,,105228,176,30,30,null,1417,0,0
946681249531,2290,200,,Thread-Gruppe 1-6,text,true,,124744,164,30,30,null,1578,0,0
946681249444,2434,200,,Thread-Gruppe 1-7,text,true,,9922,428,30,30,null,842,0,0
946681249444,842,302,,Thread-Gruppe 1-7,,true,,804,278,30,30,null,842,0,0
946681250285,1593,200,,Thread-Gruppe 1-7,text,true,,9118,150,30,30,null,1593,0,0
946681250178,1835,200,,Thread-Gruppe 1-23,text,true,,9922,429,30,30,null,1030,0,0
946681250178,1030,302,,Thread-Gruppe 1-23,,true,,804,279,30,30,null,1030,0,0
946681251208,805,200,,Thread-Gruppe 1-23,text,true,,9118,150,30,30,null,805,0,0
946681250608,1410,200,,Thread-Gruppe 1-27,text,true,,9920,429,30,30,null,646,0,0
946681250608,646,302,,Thread-Gruppe 1-27,,true,,802,279,30,30,null,646,0,0
946681251254,764,200,,Thread-Gruppe 1-27,text,true,,9118,150,30,30,null,764,0,0
946681251317,701,200,,Thread-Gruppe 1-22,text,true,,9118,150,30,30,null,701,0,0
946681251254,812,200,,Thread-Gruppe 1-19,text,true,,9792,263,30,30,null,812,0,0
946681250611,1527,200,,Thread-Gruppe 1-30,text,true,,10461,446,30,30,null,642,0,0
946681250611,642,302,,Thread-Gruppe 1-30,,true,,669,292,30,30,null,642,0,0
946681251253,885,200,,Thread-Gruppe 1-30,text,true,,9792,154,30,30,null,885,0,0
946681251061,1077,200,,Thread-Gruppe 1-16,text,true,,10250,402,30,30,null,472,0,0
946681251061,472,302,,Thread-Gruppe 1-16,,true,,1132,252,30,30,null,472,0,0
946681251533,605,200,,Thread-Gruppe 1-16,text,true,,9118,150,30,30,null,605,0,0
946681250611,1621,200,,Thread-Gruppe 1-24,text,true,,10250,402,30,30,null,643,0,0
946681250611,643,302,,Thread-Gruppe 1-24,,true,,1132,252,30,30,null,643,0,0
946681251254,978,200,,Thread-Gruppe 1-24,text,true,,9118,150,30,30,null,885,0,0
946681251216,1016,200,,Thread-Gruppe 1-2,text,true,,105228,176,30,30,null,544,0,0
946681251251,1142,200,,Thread-Gruppe 1-3,text,true,,9920,428,30,30,null,627,0,0
946681250942,1451,200,,Thread-Gruppe 1-4,text,true,,10250,402,30,30,null,587,0,0
946681251251,627,302,,Thread-Gruppe 1-3,,true,,802,278,30,30,null,627,0,0
946681251878,515,200,,Thread-Gruppe 1-3,text,true,,9118,150,30,30,null,504,0,0
946681250942,587,302,,Thread-Gruppe 1-4,,true,,1132,252,30,30,null,587,0,0
946681251529,864,200,,Thread-Gruppe 1-4,text,true,,9118,150,30,30,null,853,0,0
946681251209,1276,200,,Thread-Gruppe 1-17,text,true,,9922,429,30,30,null,485,0,0
946681251209,485,302,,Thread-Gruppe 1-17,,true,,804,279,30,30,null,485,0,0
946681251694,791,200,,Thread-Gruppe 1-17,text,true,,9118,150,30,30,null,782,0,0
946681251694,852,200,,Thread-Gruppe 1-1,text,true,,9792,263,30,30,null,688,0,0
946681251216,1419,200,,Thread-Gruppe 1-28,text,true,,10461,448,30,30,null,478,0,0
946681251216,478,302,,Thread-Gruppe 1-28,,true,,669,294,30,30,null,478,0,0
946681251694,941,200,,Thread-Gruppe 1-28,text,true,,9792,154,30,30,null,940,0,0
946681251760,875,200,,Thread-Gruppe 1-12,text,true,,9792,261,30,30,null,875,0,0
946681251529,1106,200,,Thread-Gruppe 1-20,text,true,,9792,262,30,30,null,1106,0,0
946681251317,1317,200,,Thread-Gruppe 1-18,text,true,,123956,176,30,30,null,1076,0,0
946681251820,931,200,,Thread-Gruppe 1-6,text,true,,9792,263,30,30,null,931,0,0
946681251798,955,200,,Thread-Gruppe 1-5,text,true,,10461,448,30,30,null,220,0,0
946681251718,1035,200,,Thread-Gruppe 1-9,text,true,,10250,402,30,30,null,300,0,0
946681251798,220,302,,Thread-Gruppe 1-5,,true,,669,294,30,30,null,220,0,0
946681251718,300,302,,Thread-Gruppe 1-9,,true,,1132,252,30,30,null,300,0,0
946681252018,735,200,,Thread-Gruppe 1-5,text,true,,9792,154,30,30,null,735,0,0
946681252018,735,200,,Thread-Gruppe 1-9,text,true,,9118,150,30,30,null,734,0,0
946681251694,1085,200,,Thread-Gruppe 1-25,text,true,,9792,263,30,30,null,1085,0,0
946681251253,1590,200,,Thread-Gruppe 1-11,text,true,,10461,448,30,30,null,507,0,0
946681251253,507,302,,Thread-Gruppe 1-11,,true,,669,294,30,30,null,507,0,0
946681251760,1083,200,,Thread-Gruppe 1-11,text,true,,9792,154,30,30,null,1083,0,0
946681252138,708,200,,Thread-Gruppe 1-16,text,true,,9118,150,30,30,null,708,0,0
946681251811,1044,200,,Thread-Gruppe 1-14,text,true,,10461,448,30,30,null,207,0,0
946681251811,207,302,,Thread-Gruppe 1-14,,true,,669,294,30,30,null,207,0,0
946681252018,837,200,,Thread-Gruppe 1-14,text,true,,9792,154,30,30,null,837,0,0
946681252233,623,200,,Thread-Gruppe 1-24,text,true,,9118,150,30,30,null,622,0,0
946681251833,1130,200,,Thread-Gruppe 1-15,text,true,,10461,448,30,30,null,305,0,0
946681251833,305,302,,Thread-Gruppe 1-15,,true,,669,294,30,30,null,305,0,0
946681252138,825,200,,Thread-Gruppe 1-15,text,true,,9792,154,30,30,null,825,0,0
946681252393,675,200,,Thread-Gruppe 1-4,text,true,,9118,150,30,30,null,675,0,0
946681251208,1860,200,,Thread-Gruppe 1-8,text,true,,105660,164,30,30,null,1427,0,0
946681251249,1819,200,,Thread-Gruppe 1-29,text,true,,123956,176,30,30,null,630,0,0
946681251317,1911,200,,Thread-Gruppe 1-13,text,true,,9118,150,30,30,null,1013,0,0
946681252018,1214,200,,Thread-Gruppe 1-22,text,true,,9922,429,30,30,null,618,0,0
946681252018,618,302,,Thread-Gruppe 1-22,,true,,804,279,30,30,null,618,0,0
946681252636,596,200,,Thread-Gruppe 1-22,text,true,,9118,150,30,30,null,596,0,0
946681252066,1283,200,,Thread-Gruppe 1-19,text,true,,10461,448,30,30,null,569,0,0
946681252066,569,302,,Thread-Gruppe 1-19,,true,,669,294,30,30,null,569,0,0
946681252635,714,200,,Thread-Gruppe 1-19,text,true,,9792,154,30,30,null,714,0,0
946681252138,1234,200,,Thread-Gruppe 1-30,text,true,,10250,402,30,30,null,615,0,0
946681252138,615,302,,Thread-Gruppe 1-30,,true,,1132,252,30,30,null,615,0,0
946681252753,619,200,,Thread-Gruppe 1-30,text,true,,9118,150,30,30,null,619,0,0
946681251539,1835,200,,Thread-Gruppe 1-26,text,true,,109588,164,30,30,null,1530,0,0
946681252753,621,200,,Thread-Gruppe 1-9,text,true,,9118,150,30,30,null,621,0,0
946681252635,741,200,,Thread-Gruppe 1-28,text,true,,10250,402,30,30,null,435,0,0
946681252635,435,302,,Thread-Gruppe 1-28,,true,,1132,252,30,30,null,435,0,0
946681253070,306,200,,Thread-Gruppe 1-28,text,true,,9118,150,30,30,null,304,0,0
946681253068,353,200,,Thread-Gruppe 1-8,text,true,,9792,263,30,30,null,353,0,0
946681252635,786,200,,Thread-Gruppe 1-12,text,true,,10461,446,30,30,null,435,0,0
946681252635,435,302,,Thread-Gruppe 1-12,,true,,669,292,30,30,null,435,0,0
946681253070,351,200,,Thread-Gruppe 1-12,text,true,,9792,154,30,30,null,351,0,0
946681252018,1462,200,,Thread-Gruppe 1-27,text,true,,112658,176,30,30,null,825,0,0
946681252635,954,200,,Thread-Gruppe 1-20,text,true,,10461,447,30,30,null,435,0,0
946681252635,435,302,,Thread-Gruppe 1-20,,true,,669,293,30,30,null,435,0,0
946681253070,519,200,,Thread-Gruppe 1-20,text,true,,9792,154,30,30,null,519,0,0
946681252636,954,200,,Thread-Gruppe 1-18,text,true,,126714,164,30,30,null,740,0,0
946681251228,2382,200,,Thread-Gruppe 1-10,text,true,,114000,164,30,30,null,1658,0,0
946681251761,2014,200,,Thread-Gruppe 1-21,text,true,,105281,164,30,30,null,1203,0,0
946681252855,920,200,,Thread-Gruppe 1-14,text,true,,10250,402,30,30,null,494,0,0
946681252855,494,302,,Thread-Gruppe 1-14,,true,,1132,252,30,30,null,494,0,0
946681253349,426,200,,Thread-Gruppe 1-14,text,true,,9118,150,30,30,null,426,0,0
946681252546,1229,200,,Thread-Gruppe 1-1,text,true,,10461,448,30,30,null,648,0,0
946681252546,648,302,,Thread-Gruppe 1-1,,true,,669,294,30,30,null,648,0,0
946681253195,580,200,,Thread-Gruppe 1-1,text,true,,9792,154,30,30,null,580,0,0
946681252233,1551,200,,Thread-Gruppe 1-2,text,true,,105156,164,30,30,null,969,0,0
946681253376,553,200,,Thread-Gruppe 1-28,text,true,,9118,150,30,30,null,553,0,0
946681252964,965,200,,Thread-Gruppe 1-15,text,true,,10250,402,30,30,null,391,0,0
946681252964,391,302,,Thread-Gruppe 1-15,,true,,1132,252,30,30,null,391,0,0
946681253355,574,200,,Thread-Gruppe 1-15,text,true,,9118,150,30,30,null,574,0,0
946681252779,1172,200,,Thread-Gruppe 1-25,text,true,,10461,448,30,30,null,570,0,0
946681252847,1104,200,,Thread-Gruppe 1-16,text,true,,9921,429,30,30,null,508,0,0
946681252779,570,302,,Thread-Gruppe 1-25,,true,,669,294,30,30,null,570,0,0
946681252847,508,302,,Thread-Gruppe 1-16,,true,,803,279,30,30,null,508,0,0
946681253349,602,200,,Thread-Gruppe 1-25,text,true,,9792,154,30,30,null,602,0,0
946681253355,596,200,,Thread-Gruppe 1-16,text,true,,9118,150,30,30,null,596,0,0
946681252843,1125,200,,Thread-Gruppe 1-11,text,true,,10250,402,30,30,null,529,0,0
946681253372,595,200,,Thread-Gruppe 1-30,text,true,,9118,150,30,30,null,595,0,0
946681252843,529,302,,Thread-Gruppe 1-11,,true,,1132,252,30,30,null,529,0,0
946681253372,596,200,,Thread-Gruppe 1-11,text,true,,9118,150,30,30,null,595,0,0
946681252753,1215,200,,Thread-Gruppe 1-5,text,true,,10250,402,30,30,null,619,0,0
946681252753,619,302,,Thread-Gruppe 1-5,,true,,1132,252,30,30,null,619,0,0
946681253372,596,200,,Thread-Gruppe 1-5,text,true,,9118,150,30,30,null,596,0,0
946681252752,1489,200,,Thread-Gruppe 1-6,text,true,,10461,448,30,30,null,597,0,0
946681252856,1385,200,,Thread-Gruppe 1-24,text,true,,9922,429,30,30,null,499,0,0
946681252752,597,302,,Thread-Gruppe 1-6,,true,,669,294,30,30,null,597,0,0
946681252856,499,302,,Thread-Gruppe 1-24,,true,,804,279,30,30,null,499,0,0
946681253349,892,200,,Thread-Gruppe 1-6,text,true,,9792,154,30,30,null,727,0,0
946681253355,886,200,,Thread-Gruppe 1-24,text,true,,9118,150,30,30,null,614,0,0
946681253232,1017,200,,Thread-Gruppe 1-22,text,true,,105228,176,30,30,null,720,0,0
946681253068,1185,200,,Thread-Gruppe 1-4,text,true,,9920,428,30,30,null,521,0,0
946681253068,521,302,,Thread-Gruppe 1-4,,true,,802,278,30,30,null,521,0,0
946681253589,664,200,,Thread-Gruppe 1-4,text,true,,9118,150,30,30,null,664,0,0
946681253349,905,200,,Thread-Gruppe 1-19,text,true,,10250,402,30,30,null,261,0,0
946681253349,261,302,,Thread-Gruppe 1-19,,true,,1132,252,30,30,null,261,0,0
946681253610,644,200,,Thread-Gruppe 1-19,text,true,,9118,150,30,30,null,644,0,0
946681253374,880,200,,Thread-Gruppe 1-26,text,true,,9792,263,30,30,null,880,0,0
946681253610,754,200,,Thread-Gruppe 1-10,text,true,,9792,263,30,30,null,754,0,0
946681253590,774,200,,Thread-Gruppe 1-18,text,true,,9792,263,30,30,null,774,0,0
946681251878,2542,200,,Thread-Gruppe 1-7,text,true,,97994,176,30,30,null,978,0,0
946681253421,1356,200,,Thread-Gruppe 1-12,text,true,,10250,402,30,30,null,507,0,0
946681253784,993,200,,Thread-Gruppe 1-2,text,true,,9792,263,30,30,null,993,0,0
946681253421,507,302,,Thread-Gruppe 1-12,,true,,1132,252,30,30,null,507,0,0
946681253928,849,200,,Thread-Gruppe 1-12,text,true,,9118,150,30,30,null,849,0,0
946681253775,1010,200,,Thread-Gruppe 1-14,text,true,,9118,150,30,30,null,1010,0,0
946681253374,1652,200,,Thread-Gruppe 1-9,text,true,,9922,428,30,30,null,554,0,0
946681253374,554,302,,Thread-Gruppe 1-9,,true,,804,278,30,30,null,554,0,0
946681253928,1098,200,,Thread-Gruppe 1-9,text,true,,9118,150,30,30,null,1098,0,0
946681253929,1097,200,,Thread-Gruppe 1-15,text,true,,9118,150,30,30,null,1097,0,0
946681253589,1438,200,,Thread-Gruppe 1-20,text,true,,10250,402,30,30,null,379,0,0
946681253589,379,302,,Thread-Gruppe 1-20,,true,,1132,252,30,30,null,379,0,0
946681253968,1059,200,,Thread-Gruppe 1-20,text,true,,9118,150,30,30,null,1059,0,0
946681253228,1866,200,,Thread-Gruppe 1-13,text,true,,9921,429,30,30,null,382,0,0
946681253228,382,302,,Thread-Gruppe 1-13,,true,,803,279,30,30,null,382,0,0
946681253610,1484,200,,Thread-Gruppe 1-13,text,true,,9118,150,30,30,null,1190,0,0
946681253775,1319,200,,Thread-Gruppe 1-21,text,true,,9792,263,30,30,null,1252,0,0
946681253968,1127,200,,Thread-Gruppe 1-11,text,true,,9118,150,30,30,null,1127,0,0
946681253968,1127,200,,Thread-Gruppe 1-5,text,true,,9118,150,30,30,null,1127,0,0
946681252393,2712,200,,Thread-Gruppe 1-3,text,true,,112658,176,30,30,null,839,0,0
946681253069,2083,200,,Thread-Gruppe 1-29,text,true,,126626,164,30,30,null,1427,0,0
946681254254,990,200,,Thread-Gruppe 1-19,text,true,,9118,150,30,30,null,990,0,0
946681253667,1640,200,,Thread-Gruppe 1-8,text,true,,10461,448,30,30,null,586,0,0
946681253667,586,302,,Thread-Gruppe 1-8,,true,,669,294,30,30,null,586,0,0
946681254253,1054,200,,Thread-Gruppe 1-8,text,true,,9792,154,30,30,null,1054,0,0
946681253775,1547,200,,Thread-Gruppe 1-1,text,true,,10250,402,30,30,null,724,0,0
946681253775,724,302,,Thread-Gruppe 1-1,,true,,1132,252,30,30,null,724,0,0
946681254499,823,200,,Thread-Gruppe 1-1,text,true,,9118,150,30,30,null,823,0,0
946681253951,1404,200,,Thread-Gruppe 1-25,text,true,,10250,402,30,30,null,768,0,0
946681253951,768,302,,Thread-Gruppe 1-25,,true,,1132,252,30,30,null,768,0,0
946681254719,636,200,,Thread-Gruppe 1-25,text,true,,9118,150,30,30,null,636,0,0
946681253968,1469,200,,Thread-Gruppe 1-30,text,true,,9920,429,30,30,null,751,0,0
946681253968,751,302,,Thread-Gruppe 1-30,,true,,802,279,30,30,null,751,0,0
946681254719,718,200,,Thread-Gruppe 1-30,text,true,,9118,150,30,30,null,718,0,0
946681254777,661,200,,Thread-Gruppe 1-12,text,true,,9118,150,30,30,null,661,0,0
946681253979,1459,200,,Thread-Gruppe 1-28,text,true,,9922,429,30,30,null,740,0,0
946681253979,740,302,,Thread-Gruppe 1-28,,true,,804,279,30,30,null,740,0,0
946681254719,719,200,,Thread-Gruppe 1-28,text,true,,9118,150,30,30,null,719,0,0
946681254250,1205,200,,Thread-Gruppe 1-22,text,true,,103518,164,30,30,null,1188,0,0
946681252014,3451,200,,Thread-Gruppe 1-23,text,true,,151559,176,30,30,null,841,0,0
946681254242,1233,200,,Thread-Gruppe 1-6,text,true,,10250,402,30,30,null,784,0,0
946681254242,784,302,,Thread-Gruppe 1-6,,true,,1132,252,30,30,null,784,0,0
946681255026,449,200,,Thread-Gruppe 1-6,text,true,,9118,150,30,30,null,449,0,0
946681254242,1318,200,,Thread-Gruppe 1-24,text,true,,112658,176,30,30,null,1066,0,0
946681255027,529,200,,Thread-Gruppe 1-20,text,true,,9118,150,30,30,null,529,0,0
946681254254,1322,200,,Thread-Gruppe 1-26,text,true,,10461,448,30,30,null,840,0,0
946681254254,840,302,,Thread-Gruppe 1-26,,true,,669,294,30,30,null,840,0,0
946681255094,482,200,,Thread-Gruppe 1-26,text,true,,9792,154,30,30,null,482,0,0
946681254364,1213,200,,Thread-Gruppe 1-18,text,true,,10461,448,30,30,null,730,0,0
946681254364,730,302,,Thread-Gruppe 1-18,,true,,669,294,30,30,null,730,0,0
946681255094,483,200,,Thread-Gruppe 1-18,text,true,,9792,154,30,30,null,483,0,0
946681254364,1213,200,,Thread-Gruppe 1-10,text,true,,10461,448,30,30,null,730,0,0
946681254364,730,302,,Thread-Gruppe 1-10,,true,,669,294,30,30,null,730,0,0
946681255094,483,200,,Thread-Gruppe 1-10,text,true,,9792,154,30,30,null,483,0,0
946681255322,259,200,,Thread-Gruppe 1-1,text,true,,9118,150,30,30,null,259,0,0
946681252485,3101,200,,Thread-Gruppe 1-17,text,true,,112658,176,30,30,null,887,0,0
946681253481,2112,200,,Thread-Gruppe 1-27,text,true,,111670,164,30,30,null,1624,0,0
946681255152,443,200,,Thread-Gruppe 1-29,text,true,,9792,263,30,30,null,443,0,0
946681255026,588,200,,Thread-Gruppe 1-9,text,true,,112658,176,30,30,null,561,0,0
946681253951,1710,200,,Thread-Gruppe 1-16,text,true,,105228,176,30,30,null,1250,0,0
946681254254,1407,200,,Thread-Gruppe 1-4,text,true,,123956,176,30,30,null,1054,0,0
946681254786,903,200,,Thread-Gruppe 1-14,text,true,,9920,429,30,30,null,651,0,0
946681254786,651,302,,Thread-Gruppe 1-14,,true,,802,279,30,30,null,651,0,0
946681255438,251,200,,Thread-Gruppe 1-14,text,true,,9118,150,30,30,null,251,0,0
946681255355,334,200,,Thread-Gruppe 1-25,text,true,,9118,150,30,30,null,334,0,0
946681254421,1296,200,,Thread-Gruppe 1-7,text,true,,109121,163,30,30,null,1036,0,0
946681255094,648,200,,Thread-Gruppe 1-13,text,true,,112658,176,30,30,null,493,0,0
946681254777,1043,200,,Thread-Gruppe 1-2,text,true,,10461,448,30,30,null,577,0,0
946681254777,577,302,,Thread-Gruppe 1-2,,true,,669,294,30,30,null,577,0,0
946681255354,466,200,,Thread-Gruppe 1-2,text,true,,9792,154,30,30,null,466,0,0
946681255026,794,200,,Thread-Gruppe 1-15,text,true,,9921,429,30,30,null,461,0,0
946681255026,461,302,,Thread-Gruppe 1-15,,true,,803,279,30,30,null,461,0,0
946681255487,333,200,,Thread-Gruppe 1-15,text,true,,9118,150,30,30,null,331,0,0
946681255244,578,200,,Thread-Gruppe 1-19,text,true,,9921,429,30,30,null,322,0,0
946681255244,322,302,,Thread-Gruppe 1-19,,true,,803,279,30,30,null,322,0,0
946681255566,256,200,,Thread-Gruppe 1-19,text,true,,9118,150,30,30,null,254,0,0
946681255475,347,200,,Thread-Gruppe 1-6,text,true,,9118,150,30,30,null,345,0,0
946681255096,823,200,,Thread-Gruppe 1-5,text,true,,9922,428,30,30,null,460,0,0
946681255096,460,302,,Thread-Gruppe 1-5,,true,,804,278,30,30,null,460,0,0
946681255556,363,200,,Thread-Gruppe 1-5,text,true,,9118,150,30,30,null,363,0,0
946681255094,828,200,,Thread-Gruppe 1-21,text,true,,10461,448,30,30,null,381,0,0
946681255094,381,302,,Thread-Gruppe 1-21,,true,,669,294,30,30,null,381,0,0
946681255475,447,200,,Thread-Gruppe 1-21,text,true,,9792,154,30,30,null,444,0,0
946681255308,838,200,,Thread-Gruppe 1-8,text,true,,10250,402,30,30,null,268,0,0
946681255308,268,302,,Thread-Gruppe 1-8,,true,,1132,252,30,30,null,268,0,0
946681255576,570,200,,Thread-Gruppe 1-8,text,true,,9118,150,30,30,null,570,0,0
946681255456,793,200,,Thread-Gruppe 1-22,text,true,,9792,263,30,30,null,687,0,0
946681255096,1153,200,,Thread-Gruppe 1-11,text,true,,9921,429,30,30,null,460,0,0
946681255096,460,302,,Thread-Gruppe 1-11,,true,,803,279,30,30,null,460,0,0
946681255556,693,200,,Thread-Gruppe 1-11,text,true,,9118,150,30,30,null,693,0,0
946681255752,497,200,,Thread-Gruppe 1-29,text,true,,10461,448,30,30,null,70,0,0
946681255752,70,302,,Thread-Gruppe 1-29,,true,,669,294,30,30,null,70,0,0
946681255822,427,200,,Thread-Gruppe 1-29,text,true,,9792,154,30,30,null,427,0,0
946681255438,825,200,,Thread-Gruppe 1-30,text,true,,97994,176,30,30,null,694,0,0
946681255577,748,200,,Thread-Gruppe 1-10,text,true,,10250,402,30,30,null,140,0,0
946681255577,140,302,,Thread-Gruppe 1-10,,true,,1132,252,30,30,null,140,0,0
946681255717,608,200,,Thread-Gruppe 1-10,text,true,,9118,150,30,30,null,608,0,0
946681255438,887,200,,Thread-Gruppe 1-28,text,true,,123956,176,30,30,null,694,0,0
946681255593,828,200,,Thread-Gruppe 1-27,text,true,,9792,263,30,30,null,828,0,0
946681255438,985,200,,Thread-Gruppe 1-12,text,true,,9922,429,30,30,null,251,0,0
946681255438,251,302,,Thread-Gruppe 1-12,,true,,804,279,30,30,null,251,0,0
946681255689,734,200,,Thread-Gruppe 1-12,text,true,,9118,150,30,30,null,732,0,0
946681255577,998,200,,Thread-Gruppe 1-18,text,true,,10250,402,30,30,null,243,0,0
946681255577,243,302,,Thread-Gruppe 1-18,,true,,1132,252,30,30,null,243,0,0
946681255820,755,200,,Thread-Gruppe 1-18,text,true,,9118,150,30,30,null,755,0,0
946681255820,754,200,,Thread-Gruppe 1-2,text,true,,10250,402,30,30,null,313,0,0
946681255820,313,302,,Thread-Gruppe 1-2,,true,,1132,252,30,30,null,313,0,0
946681256133,441,200,,Thread-Gruppe 1-2,text,true,,9118,150,30,30,null,441,0,0
946681255576,1043,200,,Thread-Gruppe 1-26,text,true,,10250,402,30,30,null,442,0,0
946681255576,442,302,,Thread-Gruppe 1-26,,true,,1132,252,30,30,null,442,0,0
946681256018,601,200,,Thread-Gruppe 1-26,text,true,,9118,150,30,30,null,556,0,0
946681255820,829,200,,Thread-Gruppe 1-15,text,true,,97994,176,30,30,null,754,0,0
946681255689,969,200,,Thread-Gruppe 1-14,text,true,,105228,176,30,30,null,930,0,0
946681255624,1210,200,,Thread-Gruppe 1-20,text,true,,9920,429,30,30,null,394,0,0
946681255624,394,302,,Thread-Gruppe 1-20,,true,,802,279,30,30,null,394,0,0
946681256018,816,200,,Thread-Gruppe 1-20,text,true,,9118,150,30,30,null,816,0,0
946681256146,688,200,,Thread-Gruppe 1-8,text,true,,9118,150,30,30,null,688,0,0
946681255950,970,200,,Thread-Gruppe 1-25,text,true,,9920,429,30,30,null,473,0,0
946681255950,473,302,,Thread-Gruppe 1-25,,true,,802,279,30,30,null,473,0,0
946681256423,497,200,,Thread-Gruppe 1-25,text,true,,9118,150,30,30,null,497,0,0
946681255718,1202,200,,Thread-Gruppe 1-7,text,true,,9792,262,30,30,null,1202,0,0
946681255911,1009,200,,Thread-Gruppe 1-1,text,true,,9920,428,30,30,null,338,0,0
946681255911,338,302,,Thread-Gruppe 1-1,,true,,802,278,30,30,null,338,0,0
946681256249,671,200,,Thread-Gruppe 1-1,text,true,,9118,150,30,30,null,671,0,0
946681255106,1986,200,,Thread-Gruppe 1-3,text,true,,114000,164,30,30,null,1850,0,0
946681256249,894,200,,Thread-Gruppe 1-22,text,true,,10461,448,30,30,null,75,0,0
946681256249,75,302,,Thread-Gruppe 1-22,,true,,669,294,30,30,null,75,0,0
946681256324,819,200,,Thread-Gruppe 1-22,text,true,,9792,154,30,30,null,819,0,0
946681256581,612,200,,Thread-Gruppe 1-18,text,true,,9118,150,30,30,null,563,0,0
946681256581,612,200,,Thread-Gruppe 1-2,text,true,,9118,150,30,30,null,612,0,0
946681256619,575,200,,Thread-Gruppe 1-26,text,true,,9118,150,30,30,null,575,0,0
946681256325,872,200,,Thread-Gruppe 1-10,text,true,,9118,150,30,30,null,872,0,0
946681255840,1367,200,,Thread-Gruppe 1-19,text,true,,123956,176,30,30,null,1188,0,0
946681255919,1299,200,,Thread-Gruppe 1-5,text,true,,105228,176,30,30,null,1224,0,0
946681255922,1305,200,,Thread-Gruppe 1-21,text,true,,10250,402,30,30,null,653,0,0
946681255922,653,302,,Thread-Gruppe 1-21,,true,,1132,252,30,30,null,653,0,0
946681256575,652,200,,Thread-Gruppe 1-21,text,true,,9118,150,30,30,null,652,0,0
946681257092,141,200,,Thread-Gruppe 1-3,text,true,,9792,263,30,30,null,141,0,0
946681256070,1163,200,,Thread-Gruppe 1-6,text,true,,9922,428,30,30,null,354,0,0
946681256070,354,302,,Thread-Gruppe 1-6,,true,,804,278,30,30,null,354,0,0
946681256424,809,200,,Thread-Gruppe 1-6,text,true,,9118,150,30,30,null,809,0,0
946681255465,1878,200,,Thread-Gruppe 1-23,text,true,,152958,164,30,30,null,1761,0,0
946681256421,1009,200,,Thread-Gruppe 1-27,text,true,,10461,448,30,30,null,217,0,0
946681256421,217,302,,Thread-Gruppe 1-27,,true,,669,294,30,30,null,217,0,0
946681256638,792,200,,Thread-Gruppe 1-27,text,true,,9792,154,30,30,null,792,0,0
946681256424,1013,200,,Thread-Gruppe 1-12,text,true,,97994,176,30,30,null,902,0,0
946681256834,713,200,,Thread-Gruppe 1-8,text,true,,9921,428,30,30,null,393,0,0
946681256834,393,302,,Thread-Gruppe 1-8,,true,,803,278,30,30,null,393,0,0
946681257227,320,200,,Thread-Gruppe 1-8,text,true,,9118,150,30,30,null,320,0,0
946681257143,404,200,,Thread-Gruppe 1-22,text,true,,10250,402,30,30,null,90,0,0
946681257143,90,302,,Thread-Gruppe 1-22,,true,,1132,252,30,30,null,90,0,0
946681257233,314,200,,Thread-Gruppe 1-22,text,true,,9118,150,30,30,null,314,0,0
946681256352,1274,200,,Thread-Gruppe 1-29,text,true,,10250,402,30,30,null,874,0,0
946681256352,874,302,,Thread-Gruppe 1-29,,true,,1132,252,30,30,null,874,0,0
946681257226,400,200,,Thread-Gruppe 1-29,text,true,,9118,150,30,30,null,400,0,0
946681257227,678,200,,Thread-Gruppe 1-21,text,true,,9118,150,30,30,null,572,0,0
946681257197,847,200,,Thread-Gruppe 1-10,text,true,,9920,429,30,30,null,233,0,0
946681257197,233,302,,Thread-Gruppe 1-10,,true,,802,279,30,30,null,233,0,0
946681257430,614,200,,Thread-Gruppe 1-10,text,true,,9118,150,30,30,null,614,0,0
946681256920,1124,200,,Thread-Gruppe 1-7,text,true,,10461,447,30,30,null,223,0,0
946681256920,223,302,,Thread-Gruppe 1-7,,true,,669,293,30,30,null,223,0,0
946681257143,901,200,,Thread-Gruppe 1-7,text,true,,9792,154,30,30,null,901,0,0
946681257210,958,200,,Thread-Gruppe 1-26,text,true,,9922,429,30,30,null,220,0,0
946681257210,220,302,,Thread-Gruppe 1-26,,true,,804,279,30,30,null,220,0,0
946681257430,738,200,,Thread-Gruppe 1-26,text,true,,9118,150,30,30,null,738,0,0
946681257343,954,200,,Thread-Gruppe 1-23,text,true,,9792,263,30,30,null,954,0,0
946681257193,1144,200,,Thread-Gruppe 1-2,text,true,,9922,428,30,30,null,433,0,0
