timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
946681203577,436,"Level 3, Run 1Home",200,,Thread-Gruppe 1-1,text,true,,9118,150,16,16,null,436,0,0
946681203485,606,"Level 3, Run 1Add Product to Cart",200,,Thread-Gruppe 1-9,text,true,,9792,263,16,16,null,606,0,0
946681203876,215,"Level 3, Run 1Home",200,,Thread-Gruppe 1-3,text,true,,9118,150,16,16,null,215,0,0
946681202596,1737,"Level 3, Run 1Look at Product",200,,Thread-Gruppe 1-10,text,true,,106267,164,16,16,null,1697,0,0
946681202090,2460,"Level 3, Run 1Look at Product",200,,Thread-Gruppe 1-8,text,true,,149101,164,16,16,null,2356,0,0
946681203993,614,"Level 3, Run 1Update Cart",200,,Thread-Gruppe 1-6,text,true,,10461,448,16,16,null,98,0,0
946681203993,98,"Level 3, Run 1Update Cart-0",302,,Thread-Gruppe 1-6,,true,,669,294,16,16,null,98,0,0
946681204091,516,"Level 3, Run 1Update Cart-1",200,,Thread-Gruppe 1-6,text,true,,9792,154,16,16,null,516,0,0
946681202726,1881,"Level 3, Run 1Look at Product",200,,Thread-Gruppe 1-12,text,true,,121666,164,16,16,null,1727,0,0
946681202726,2027,"Level 3, Run 1Look at Product",200,,Thread-Gruppe 1-11,text,true,,108097,164,16,16,null,1798,0,0
946681204013,1237,"Level 3, Run 1Add Product to Cart",200,,Thread-Gruppe 1-7,text,true,,9792,261,16,16,null,1235,0,0
946681204013,1237,"Level 3, Run 1Login",200,,Thread-Gruppe 1-1,text,true,,9920,428,16,16,null,313,0,0
946681204013,313,"Level 3, Run 1Login-0",302,,Thread-Gruppe 1-1,,true,,802,278,16,16,null,313,0,0
946681204326,924,"Level 3, Run 1Login-1",200,,Thread-Gruppe 1-1,text,true,,9118,150,16,16,null,924,0,0
946681204091,1161,"Level 3, Run 1Update Cart",200,,Thread-Gruppe 1-9,text,true,,10461,448,16,16,null,235,0,0
946681204091,235,"Level 3, Run 1Update Cart-0",302,,Thread-Gruppe 1-9,,true,,669,294,16,16,null,235,0,0
946681204326,926,"Level 3, Run 1Update Cart-1",200,,Thread-Gruppe 1-9,text,true,,9792,154,16,16,null,926,0,0
946681204004,1248,"Level 3, Run 1Update Cart",200,,Thread-Gruppe 1-4,text,true,,10461,447,16,16,null,87,0,0
946681204004,87,"Level 3, Run 1Update Cart-0",302,,Thread-Gruppe 1-4,,true,,669,293,16,16,null,87,0,0
