timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776900341531,801,Update Cart,200,,Thread-Gruppe 1-5,text,true,,10461,446,16,16,105,0,0
1776900341531,105,Update Cart-0,302,,Thread-Gruppe 1-5,,true,,669,292,16,16,105,0,0
1776900341637,695,Update Cart-1,200,,Thread-Gruppe 1-5,text,true,,9792,154,16,16,607,0,0
1776900341735,598,Logout,200,,Thread-Gruppe 1-7,text,true,,10221,402,16,16,303,0,0
1776900341735,303,Logout-0,302,,Thread-Gruppe 1-7,,true,,1132,252,16,16,303,0,0
1776900342038,295,Logout-1,200,,Thread-Gruppe 1-7,text,true,,9089,150,16,16,294,0,0
1776900342038,339,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,9792,263,16,16,339,0,0
1776900342041,336,Home,200,,Thread-Gruppe 1-8,text,true,,9118,150,16,16,307,0,20
1776900342132,256,Home,200,,Thread-Gruppe 1-4,text,true,,9118,150,16,16,247,0,22
1776900341837,566,Update Cart,200,,Thread-Gruppe 1-16,text,true,,10461,448,16,16,203,0,0
1776900341837,203,Update Cart-0,302,,Thread-Gruppe 1-16,,true,,669,294,16,16,203,0,0
1776900342040,363,Update Cart-1,200,,Thread-Gruppe 1-16,text,true,,9792,154,16,16,363,0,0
1776900342059,346,Add Product to Cart,200,,Thread-Gruppe 1-13,text,true,,9792,263,16,16,345,0,0
1776900340755,1658,Look at Product,200,,Thread-Gruppe 1-3,text,true,,153502,164,16,16,1578,0,0
1776900341295,1133,Look at Product,200,,Thread-Gruppe 1-11,text,true,,108797,164,16,16,1082,0,0
1776900341291,1191,Look at Product,200,,Thread-Gruppe 1-14,text,true,,149491,164,16,16,1052,0,0
1776900342229,268,List Products,200,,Thread-Gruppe 1-12,text,true,,97994,176,16,16,217,0,0
1776900342413,123,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,9792,263,16,16,123,0,0
1776900342333,203,Home,200,,Thread-Gruppe 1-7,text,true,,9118,150,16,16,203,0,80
1776900342247,289,Update Cart,200,,Thread-Gruppe 1-10,text,true,,10461,448,16,16,101,0,0
1776900342247,101,Update Cart-0,302,,Thread-Gruppe 1-10,,true,,669,294,16,16,101,0,0
1776900342348,188,Update Cart-1,200,,Thread-Gruppe 1-10,text,true,,9792,154,16,16,188,0,0
1776900341898,666,Look at Product,200,,Thread-Gruppe 1-6,text,true,,152018,164,16,16,640,0,0
1776900342247,388,Update Cart,200,,Thread-Gruppe 1-15,text,true,,10461,447,16,16,85,0,0
